year,month,crime_month,major_category,total_crimes,avg_temp,avg_dewp,avg_visib,avg_wdsp,avg_mxpsd,avg_gust,avg_max_temp,avg_min_temp,avg_prcp,fog_days
2014,2,2014-02-01,Other Notifiable Offences,925,45.41785714285714,38.94642857142857,6.542857142857144,12.246428571428572,20.125,308.4607142857143,51.110714285714295,39.592857142857135,0.1446428571428571,1
2014,2,2014-02-01,Robbery,1878,45.41785714285714,38.94642857142857,6.542857142857144,12.246428571428572,20.125,308.4607142857143,51.110714285714295,39.592857142857135,0.1446428571428571,1
2014,2,2014-02-01,Theft and Handling,21715,45.41785714285714,38.94642857142857,6.542857142857144,12.246428571428572,20.125,308.4607142857143,51.110714285714295,39.592857142857135,0.1446428571428571,1
2014,2,2014-02-01,Violence Against the Person,12057,45.41785714285714,38.94642857142857,6.542857142857144,12.246428571428572,20.125,308.4607142857143,51.110714285714295,39.592857142857135,0.1446428571428571,1
2014,3,2014-03-01,Burglary,6720,48.1225806451613,39.5,37.70967741935483,7.651612903225806,13.958064516129031,716.6064516129032,57.52258064516128,39.906451612903226,0.0409677419354838,7
2014,3,2014-03-01,Criminal Damage,4846,48.1225806451613,39.5,37.70967741935483,7.651612903225806,13.958064516129031,716.6064516129032,57.52258064516128,39.906451612903226,0.0409677419354838,7
2014,3,2014-03-01,Drugs,4338,48.1225806451613,39.5,37.70967741935483,7.651612903225806,13.958064516129031,716.6064516129032,57.52258064516128,39.906451612903226,0.0409677419354838,7
2014,3,2014-03-01,Other Notifiable Offences,1088,48.1225806451613,39.5,37.70967741935483,7.651612903225806,13.958064516129031,716.6064516129032,57.52258064516128,39.906451612903226,0.0409677419354838,7
2014,3,2014-03-01,Robbery,1877,48.1225806451613,39.5,37.70967741935483,7.651612903225806,13.958064516129031,716.6064516129032,57.52258064516128,39.906451612903226,0.0409677419354838,7
2014,3,2014-03-01,Theft and Handling,24404,48.1225806451613,39.5,37.70967741935483,7.651612903225806,13.958064516129031,716.6064516129032,57.52258064516128,39.906451612903226,0.0409677419354838,7
2014,3,2014-03-01,Violence Against the Person,14396,48.1225806451613,39.5,37.70967741935483,7.651612903225806,13.958064516129031,716.6064516129032,57.52258064516128,39.906451612903226,0.0409677419354838,7
2014,4,2014-04-01,Burglary,5911,52.87,43.993333333333325,5.8133333333333335,7.263333333333333,12.493333333333334,804.8166666666666,61.07333333333333,44.89666666666666,0.074,4
2014,4,2014-04-01,Criminal Damage,4703,52.87,43.993333333333325,5.8133333333333335,7.263333333333333,12.493333333333334,804.8166666666666,61.07333333333333,44.89666666666666,0.074,4
2014,4,2014-04-01,Drugs,3871,52.87,43.993333333333325,5.8133333333333335,7.263333333333333,12.493333333333334,804.8166666666666,61.07333333333333,44.89666666666666,0.074,4
2014,4,2014-04-01,Other Notifiable Offences,1021,52.87,43.993333333333325,5.8133333333333335,7.263333333333333,12.493333333333334,804.8166666666666,61.07333333333333,44.89666666666666,0.074,4
2014,4,2014-04-01,Robbery,1723,52.87,43.993333333333325,5.8133333333333335,7.263333333333333,12.493333333333334,804.8166666666666,61.07333333333333,44.89666666666666,0.074,4
2014,4,2014-04-01,Theft and Handling,22665,52.87,43.993333333333325,5.8133333333333335,7.263333333333333,12.493333333333334,804.8166666666666,61.07333333333333,44.89666666666666,0.074,4
2014,4,2014-04-01,Violence Against the Person,13573,52.87,43.993333333333325,5.8133333333333335,7.263333333333333,12.493333333333334,804.8166666666666,61.07333333333333,44.89666666666666,0.074,4
2014,5,2014-05-01,Burglary,5832,56.64516129032258,46.7483870967742,38.38709677419355,7.832258064516128,13.135483870967745,591.4870967741936,64.39032258064516,48.816129032258075,0.1119354838709677,0
2014,5,2014-05-01,Criminal Damage,4945,56.64516129032258,46.7483870967742,38.38709677419355,7.832258064516128,13.135483870967745,591.4870967741936,64.39032258064516,48.816129032258075,0.1119354838709677,0
2014,5,2014-05-01,Drugs,3928,56.64516129032258,46.7483870967742,38.38709677419355,7.832258064516128,13.135483870967745,591.4870967741936,64.39032258064516,48.816129032258075,0.1119354838709677,0
2014,5,2014-05-01,Other Notifiable Offences,1105,56.64516129032258,46.7483870967742,38.38709677419355,7.832258064516128,13.135483870967745,591.4870967741936,64.39032258064516,48.816129032258075,0.1119354838709677,0
2014,5,2014-05-01,Robbery,1814,56.64516129032258,46.7483870967742,38.38709677419355,7.832258064516128,13.135483870967745,591.4870967741936,64.39032258064516,48.816129032258075,0.1119354838709677,0
2014,5,2014-05-01,Theft and Handling,23357,56.64516129032258,46.7483870967742,38.38709677419355,7.832258064516128,13.135483870967745,591.4870967741936,64.39032258064516,48.816129032258075,0.1119354838709677,0
